season,def_explosiveness,def_fp_avg_pred_points,def_fp_avg_start,def_havoc_db,def_havoc_7,def_havoc_total,def_line_yards,def_open_field_yards,def_pp_explosiveness,def_pp_ppa,def_pp_rate,def_pp_success_rate,def_points_per_opportunity,def_power_success,def_ppa,def_rp_explosiveness,def_rp_ppa,def_rp_rate,def_rp_success_rate,def_second_level_yards,def_stuff_rate,def_success_rate,def_total_ppa,off_explosiveness,off_fp_avg_pred_points,off_fp_avg_start,off_havoc_db,off_havoc_7,off_havoc_total,off_line_yards,off_open_field_yards,off_pp_explosiveness,off_pp_ppa,off_pp_rate,off_pp_success_rate,off_points_per_opportunity,off_power_success,off_ppa,off_rp_explosiveness,off_rp_ppa,off_rp_rate,off_rp_success_rate,off_second_level_yards,off_stuff_rate,off_success_rate,off_total_ppa
2008.0,0.8347691005302436,-1.583,67.5,0.021889400921658985,0.0,0.021889400921658985,2.5983529411764708,0.8776470588235294,1.0544761641197464,-0.010851000489555606,0.49078341013824883,0.3474178403755869,0.0,0.7954545454545454,-0.030046448923691384,0.7476892462679962,-0.03363481542918596,0.48963133640552997,0.3788235294117647,0.8870588235294118,0.22588235294117648,0.37442396313364057,-26.08031766576412,0.8907700368367272,1.689,66.5,0.019851116625310174,0.0,0.019851116625310174,2.40132625994695,0.6445623342175066,1.238189859361156,0.16048868725451815,0.5148883374689827,0.3759036144578313,-0.08139534883720931,0.55,0.00020146393187259106,0.6267586808829544,-0.15729231064557891,0.46774193548387094,0.34748010610079577,0.883289124668435,0.2413793103448276,0.37344913151364767,0.16237992908930837
2009.0,0.9560760059389629,-1.322,71.1,0.02198952879581152,0.0,0.02198952879581152,2.5823529411764707,0.5811051693404634,1.2452011270653807,0.005707460153240876,0.393717277486911,0.32978723404255317,-0.2692307692307692,0.578125,-0.027891513536022705,0.8579794724143495,-0.05252276405720971,0.587434554973822,0.3511586452762923,0.946524064171123,0.24777183600713013,0.3549738219895288,-26.636395426901682,0.9400670948475911,1.842,64.1,0.015081206496519721,0.0,0.015081206496519721,2.636980306345733,1.2582056892778992,1.2386198035990466,0.024048631222111164,0.4466357308584687,0.36103896103896105,-0.19811320754716982,0.54,-0.01889450021501785,0.8383540317095057,-0.0447366685103861,0.5301624129930395,0.3785557986870897,1.0196936542669583,0.23194748358862144,0.3851508120649652,-16.287059185345385
2010.0,0.9753791280384148,-1.348,70.6,0.017482517482517484,0.0,0.017482517482517484,2.5411633109619687,0.7494407158836689,1.3033508428144225,0.017194521296438538,0.4568764568764569,0.336734693877551,-0.09722222222222222,0.6938775510204082,-0.02095993980150687,0.8521446728315706,-0.042375668639927686,0.5209790209790209,0.34451901565995524,0.9888143176733781,0.232662192393736,0.3554778554778555,-17.983628349692896,0.8924950680793596,1.484,69.0,0.016646848989298454,0.0,0.016646848989298454,2.448201438848921,0.6474820143884892,1.1910236338599374,0.06779540911346629,0.4875148632580262,0.36097560975609755,-0.08641975308641975,0.7021276595744681,-0.012165842025441586,0.6963970703222316,-0.08480287233946764,0.4958382877526754,0.354916067146283,0.7961630695443646,0.22062350119904076,0.3686087990487515,-10.231473143396373
2011.0,0.878182952757898,-1.266,71.8,0.014644351464435146,0.0,0.014644351464435146,2.958064516129032,0.9297912713472486,1.1759509953003575,0.07070115585069317,0.4320083682008368,0.38498789346246975,-0.08139534883720931,0.6197183098591549,0.04216764637664406,0.7655429892702746,0.03553125695385581,0.551255230125523,0.43263757115749524,1.0075901328273245,0.174573055028463,0.4215481171548117,40.31226993607172,0.9442831027771679,1.623,67.3,0.01171875,0.0,0.01171875,2.773375262054507,0.8658280922431866,1.2867681979662111,0.15260463272316643,0.5126953125,0.41523809523809524,-0.2545454545454545,0.64,0.04971142066511788,0.6763395178302306,-0.058931448979066194,0.4658203125,0.4129979035639413,1.0230607966457024,0.2222222222222222,0.4267578125,50.904494761080706
2012.0,1.1095827003706673,-1.34,70.7,0.014606741573033709,0.0,0.014606741573033709,2.5605504587155963,1.2591743119266054,1.4287945898467964,0.11237023721988854,0.4898876404494382,0.3669724770642202,-0.08333333333333333,0.5636363636363636,0.02581315504909058,0.8780468408636523,-0.06244890601095225,0.4898876404494382,0.3486238532110092,0.9839449541284404,0.24541284403669725,0.36966292134831463,22.973707993690617,0.9579581360352902,1.402,70.1,0.013793103448275862,0.0,0.013793103448275862,3.0048872180451127,0.9398496240601504,1.1769136872957648,0.1707059952565008,0.45714285714285713,0.4482758620689655,0.0,0.7384615384615385,0.11975205670368642,0.8637033456031538,0.09164989164811899,0.5241379310344828,0.41729323308270677,1.056390977443609,0.17857142857142858,0.44236453201970444,121.54833755424173
2013.0,1.0591400403803166,-1.233,72.7,0.02097902097902098,0.0,0.02097902097902098,2.362809917355372,0.8450413223140496,1.3068574452239823,0.1311109308286874,0.42424242424242425,0.3598901098901099,-0.31343283582089554,0.52,0.016780272574107483,0.9460690545853656,-0.05966995275777563,0.5641025641025641,0.3181818181818182,0.9111570247933884,0.26239669421487605,0.34382284382284384,14.39747386858422,0.9133857041427875,1.545,68.5,0.012605042016806723,0.0,0.012605042016806723,3.165154639175258,0.6577319587628866,1.1585623954484474,0.23486826262827135,0.47478991596638653,0.4778761061946903,0.0,0.6521739130434783,0.13437865247388164,0.7099456906797923,0.040826031212042944,0.509453781512605,0.44742268041237115,1.1010309278350514,0.19381443298969073,0.4695378151260504,127.92847715513534
2014.0,1.2522825277974419,-1.432,69.9,0.014084507042253521,0.0,0.014084507042253521,2.1351807228915662,1.23855421686747,1.6467998051549737,-0.020175682830495298,0.49765258215962443,0.28773584905660377,2.433333333333333,0.6111111111111112,-0.040837873439528424,0.9874592460865316,-0.058979070149402325,0.48708920187793425,0.327710843373494,0.9397590361445783,0.2987951807228916,0.31572769953051644,-34.79386817047822,1.1015102473654188,1.529,68.9,0.011916583912611719,0.0,0.011916583912611719,2.7430528375733854,0.7201565557729941,1.570538000170469,0.23680607626497147,0.4716981132075472,0.4168421052631579,3.276595744680851,0.6075949367088608,0.10295955849504347,0.7916027019755081,-0.003264491446944176,0.5074478649453823,0.3953033268101761,0.9765166340508806,0.2054794520547945,0.41807348560079444,103.68027540450878
2015.0,1.4006416202684626,-1.434,69.5,0.016293279022403257,0.0,0.016293279022403257,2.1670781893004114,1.6213991769547325,1.8373882974904094,-0.0037445435243234344,0.48981670061099797,0.30145530145530147,2.7222222222222223,0.5535714285714286,-0.009248640009461134,1.161430833113831,-0.002320413704917471,0.49490835030549896,0.3374485596707819,0.9547325102880658,0.29012345679012347,0.3289205702647658,-9.082164489290834,1.1391257990811554,1.338,71.5,0.012185215272136474,0.0,0.012185215272136474,3.1797297297297296,1.3873873873873874,1.4812791295647536,0.4136533598149031,0.43623070674248576,0.5009310986964618,4.371681415929204,0.75,0.26781381520018416,0.967742585645034,0.17381615937761943,0.5410235580828595,0.45495495495495497,1.165165165165165,0.16366366366366367,0.487408610885459,329.6788065114267
2016.0,1.1927478653862194,-1.536,68.3,0.07925636007827788,0.14383561643835616,0.22309197651663404,2.4702083333333333,1.5770833333333334,1.5271419003470323,-0.006311058970906092,0.5185909980430529,0.32075471698113206,2.5813953488372094,0.6730769230769231,-0.0015748047124459277,0.9868564975612533,0.01458976004342751,0.46966731898238745,0.3770833333333333,1.0083333333333333,0.22916666666666666,0.35518590998043054,-1.6094504161197383,1.1139535351880039,1.709,66.5,0.05134474327628362,0.07742461287693561,0.12876935615321924,3.102430555555556,1.0399305555555556,1.4619904271180169,0.38181679858521944,0.5183374083129584,0.5125786163522013,3.984251968503937,0.6853932584269663,0.22079075566514747,0.7623548058281655,0.06329700184194548,0.46943765281173594,0.4722222222222222,1.0538194444444444,0.17881944444444445,0.49877750611246946,270.91025720113595
2017.0,1.118039360095022,-1.519,68.7,0.07633587786259542,0.13849509269356597,0.2148309705561614,2.4370212765957446,0.7574468085106383,1.6116591712862938,-0.03346971394523685,0.4743729552889858,0.296551724137931,2.417910447761194,0.6949152542372882,-0.03692029651801179,0.8579274787471448,-0.026542100432767078,0.5125408942202835,0.3553191489361702,0.8297872340425532,0.2276595744680851,0.33587786259541985,-33.85591190701681,1.1392574527799932,1.661,67.0,0.058767772511848344,0.0909952606635071,0.14976303317535544,3.1629764065335753,1.382940108892922,1.3693911051235221,0.21874639028920492,0.4663507109004739,0.44308943089430897,4.068181818181818,0.7282608695652174,0.20857872049577011,1.005543640581199,0.20791456105841719,0.5222748815165876,0.4664246823956443,1.134301270417423,0.16515426497277677,0.46161137440758293,220.05055012303745
2018.0,1.1638008279220686,-1.163,73.0,0.0533462657613967,0.1556741028128031,0.2090203685741998,1.9832380952380952,0.7542857142857143,1.6164016231739755,0.028121190393553007,0.4772065955383123,0.32113821138211385,2.0,0.6825396825396826,-0.05174413774730593,0.8466729691471527,-0.11099357821829867,0.5092143549951503,0.32571428571428573,0.8133333333333334,0.26285714285714284,0.3317167798254122,-53.34820601747241,1.3088338465353186,1.419,70.0,0.04884792626728111,0.0663594470046083,0.1152073732718894,3.4776363636363636,2.5690909090909093,1.5888240686032362,0.3689063651686577,0.48110599078341015,0.4674329501915709,4.527272727272727,0.7901234567901234,0.3442346733088674,1.1294586673978906,0.3452086138250601,0.5069124423963134,0.5127272727272727,1.4381818181818182,0.14,0.49585253456221196,373.49462054012116
2019.0,1.1444717343417163,-0.981,75.6,0.09025641025641026,0.16307692307692306,0.25333333333333335,2.5137014314928425,1.0633946830265848,1.5639114209183007,0.041170260339902544,0.48717948717948717,0.3263157894736842,3.188679245283019,0.5849056603773585,-0.0010476806279376685,0.8745749075702463,-0.030910936176517523,0.5015384615384615,0.3558282208588957,0.9243353783231084,0.23517382413087934,0.3487179487179487,-1.0214886122392268,1.2896534896692462,1.41,69.9,0.05462962962962963,0.0824074074074074,0.13703703703703704,3.660146252285192,2.16636197440585,1.6675811939083969,0.36847553671037747,0.48148148148148145,0.4519230769230769,4.581196581196581,0.8356164383561644,0.3652062223680022,1.0528860646912952,0.3717718352014719,0.5064814814814815,0.5521023765996343,1.636197440585009,0.1425959780621572,0.5092592592592593,394.4227201574424
2020.0,1.380142776766769,-1.145,73.1,0.06322580645161291,0.16903225806451613,0.23225806451612904,2.3162849872773537,1.4936386768447838,1.72323009782984,0.16121439059678078,0.49290322580645163,0.36910994764397903,2.564516129032258,0.7058823529411765,0.05009463238518708,0.9900192907192448,-0.05791490358638745,0.5070967741935484,0.3155216284987277,0.9796437659033079,0.26717557251908397,0.3419354838709677,38.823340098519985,1.3266291979630442,1.421,69.7,0.060267857142857144,0.09040178571428571,0.15066964285714285,3.017557251908397,1.592875318066158,1.6012796379521115,0.39226795906103856,0.5613839285714286,0.4671968190854871,4.319587628865979,0.7105263157894737,0.29687836692686403,0.9887084995471762,0.17478939785946,0.43861607142857145,0.4860050890585242,1.2162849872773538,0.16539440203562342,0.47544642857142855,266.0030167664702
2021.0,1.203894701927095,-1.134,73.9,0.07295173961840629,0.122334455667789,0.19528619528619529,2.5563275434243176,0.7915632754342432,1.5023431229573567,0.11207814266756946,0.5432098765432098,0.3574380165289256,2.309090909090909,0.7272727272727273,0.03445792873327876,0.8270218782903411,-0.054671626384301286,0.45230078563411896,0.3399503722084367,0.8014888337468983,0.20099255583126552,0.3479236812570146,30.702014501351375,1.2070866892998657,1.482,69.2,0.053452115812917596,0.09688195991091314,0.15033407572383073,3.230769230769231,1.0811965811965811,1.549645090813226,0.10099545098042904,0.47438752783964366,0.37089201877934275,3.779220779220779,0.7580645161290323,0.09863776669487283,0.9351056468922732,0.10875021203437436,0.5211581291759465,0.4252136752136752,1.0491452991452992,0.1282051282051282,0.3975501113585746,88.5767144919958
2022.0,1.22529330753292,-1.323,70.9,0.07725321888412018,0.1303648068669528,0.20761802575107297,2.5341584158415844,0.8539603960396039,1.5238422145322563,0.08104174004349331,0.5643776824034334,0.3726235741444867,3.2162162162162162,0.6610169491525424,0.05185999835163096,0.8501933987388822,0.024525235009695463,0.4334763948497854,0.38613861386138615,1.0816831683168318,0.2524752475247525,0.3776824034334764,48.333518463720054,1.1330364228483785,1.328,71.2,0.05180840664711633,0.08797653958944282,0.13978494623655913,3.2971209213051824,1.3378119001919386,1.4643820344138574,0.2038099974028021,0.4897360703812317,0.41317365269461076,4.136842105263158,0.7674418604651163,0.175403077414514,0.8661549380466115,0.16118765461103637,0.509286412512219,0.4932821497120921,1.2399232245681382,0.1401151631477927,0.45356793743890517,179.4373481950478
2023.0,1.3451521389449397,-1.142,73.5,0.09911054637865312,0.13595933926302414,0.23506988564167725,2.8905555555555558,1.347222222222222,1.5164300357592737,0.04878918124664839,0.5336721728081322,0.3261904761904762,4.041666666666667,0.825,0.04851569619142424,1.1559176884323283,0.07343456011634561,0.45743329097839897,0.34444444444444444,0.875,0.15,0.33163913595933925,38.18185290265088,1.0388328454406999,1.622,67.4,0.06625891946992865,0.10397553516819572,0.17023445463812437,3.247950819672131,1.4897540983606556,1.2797990030066992,0.1632632468980043,0.49745158002038736,0.4344262295081967,3.6206896551724137,0.7901234567901234,0.12859900262524576,0.819584667741164,0.11664081775485502,0.49745158002038736,0.4774590163934426,1.1782786885245902,0.13524590163934427,0.4536187563710499,126.1556215753661
2024.0,1.3772829801428428,-1.186,72.8,0.08567774936061381,0.1265984654731458,0.21227621483375958,3.080926430517711,1.7275204359673024,1.6008509558945474,0.09494074713834436,0.5242966751918159,0.36341463414634145,3.5161290322580645,0.7647058823529411,0.1163164053530107,1.1609737049025572,0.18961770819863974,0.46930946291560105,0.4196185286103542,1.3133514986376023,0.1771117166212534,0.3874680306905371,90.95942898605438,1.2559744003247395,1.418,70.2,0.050175029171528586,0.08751458576429405,0.13768961493582263,3.486802030456853,1.7284263959390862,1.4567650098653502,0.27549061723454826,0.5379229871645275,0.44685466377440347,4.397435897435898,0.7636363636363637,0.2716027585048477,1.047071038883498,0.3036292045567272,0.4597432905484247,0.5025380710659898,1.3299492385786802,0.15228426395939088,0.47141190198366395,232.76356403865447
