season,week,home,win,SMU_points,opp,opp_points,opp_games,games,opp_thirdDowns,opp_puntReturnTDs,opp_passesIntercepted,opp_passingTDs,opp_fourthDowns,opp_fumblesRecovered,opp_passAttempts,opp_firstDowns,opp_rushingTDs,opp_penalties,opp_rushingYards,opp_interceptions,opp_totalYards,opp_possessionTime,opp_turnovers,opp_puntReturnYards,opp_passCompletions,opp_penaltyYards,opp_fourthDownConversions,opp_rushingAttempts,opp_puntReturns,opp_interceptionTDs,opp_interceptionYards,opp_netPassingYards,opp_fumblesLost,opp_thirdDownConversions,penaltyYards,interceptionYards,fumblesRecovered,puntReturns,fourthDownConversions,interceptions,possessionTime,rushingAttempts,fumblesLost,rushingYards,rushingTDs,puntReturnYards,thirdDowns,turnovers,puntReturnTDs,passAttempts,netPassingYards,passCompletions,passesIntercepted,firstDowns,interceptionTDs,thirdDownConversions,penalties,passingTDs,fourthDowns,totalYards,opp_kickReturns,opp_kickReturnTDs,opp_kickReturnYards,kickReturnTDs,kickReturns,kickReturnYards,opp_sacks,opp_tacklesForLoss,tacklesForLoss,sacks
2021,9,False,False,37,Houston,44,14,12,197.0,2.0,14.0,32.0,25.0,11.0,459.0,303.0,27.0,91.0,2003.0,12.0,5805.0,28214.0,14.0,396.0,307.0,860.0,17.0,515.0,29.0,2.0,210.0,3802.0,2.0,83.0,627.0,120.0,5.0,14.0,16.0,12.0,21041.0,422.0,6.0,1937.0,20.0,75.0,168.0,18.0,0.0,468.0,3654.0,313.0,10.0,297.0,0.0,73.0,67.0,39.0,24.0,5591.0,43.0,2.0,878.0,2.0,36.0,956.0,45.0,99.0,67.0,27.0
2021,10,False,False,25,Memphis,28,12,12,175.0,1.0,9.0,26.0,38.0,11.0,445.0,270.0,18.0,58.0,1645.0,11.0,5230.0,19227.0,19.0,131.0,268.0,475.0,22.0,416.0,10.0,0.0,41.0,3585.0,8.0,71.0,627.0,120.0,5.0,14.0,16.0,12.0,21041.0,422.0,6.0,1937.0,20.0,75.0,168.0,18.0,0.0,468.0,3654.0,313.0,10.0,297.0,0.0,73.0,67.0,39.0,24.0,5591.0,33.0,0.0,678.0,2.0,36.0,956.0,27.0,68.0,67.0,27.0
2021,11,True,True,55,UCF,28,13,12,174.0,0.0,11.0,29.0,14.0,12.0,390.0,259.0,27.0,80.0,2552.0,9.0,5232.0,22303.0,15.0,186.0,252.0,696.0,11.0,476.0,24.0,0.0,114.0,2680.0,6.0,65.0,627.0,120.0,5.0,14.0,16.0,12.0,21041.0,422.0,6.0,1937.0,20.0,75.0,168.0,18.0,0.0,468.0,3654.0,313.0,10.0,297.0,0.0,73.0,67.0,39.0,24.0,5591.0,28.0,0.0,554.0,2.0,36.0,956.0,36.0,89.0,67.0,27.0
2021,12,False,False,14,Cincinnati,48,14,12,158.0,0.0,19.0,33.0,19.0,15.0,400.0,277.0,34.0,101.0,2406.0,9.0,5783.0,22810.0,19.0,224.0,257.0,754.0,12.0,464.0,22.0,1.0,214.0,3377.0,10.0,62.0,627.0,120.0,5.0,14.0,16.0,12.0,21041.0,422.0,6.0,1937.0,20.0,75.0,168.0,18.0,0.0,468.0,3654.0,313.0,10.0,297.0,0.0,73.0,67.0,39.0,24.0,5591.0,28.0,1.0,667.0,2.0,36.0,956.0,39.0,102.0,67.0,27.0
2021,13,True,False,31,Tulsa,34,13,12,189.0,0.0,11.0,18.0,19.0,7.0,410.0,294.0,20.0,97.0,2496.0,16.0,5750.0,24073.0,24.0,76.0,243.0,930.0,9.0,549.0,23.0,1.0,115.0,3254.0,8.0,73.0,627.0,120.0,5.0,14.0,16.0,12.0,21041.0,422.0,6.0,1937.0,20.0,75.0,168.0,18.0,0.0,468.0,3654.0,313.0,10.0,297.0,0.0,73.0,67.0,39.0,24.0,5591.0,33.0,1.0,516.0,2.0,36.0,956.0,25.0,73.0,67.0,27.0
2022,1,False,True,48,North Texas,10,14,13,189.0,0.0,8.0,34.0,23.0,11.0,430.0,304.0,24.0,73.0,2770.0,16.0,6437.0,22978.0,22.0,49.0,241.0,579.0,14.0,536.0,11.0,1.0,149.0,3667.0,6.0,81.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,44.0,1.0,878.0,0.0,25.0,362.0,27.0,54.0,63.0,27.0
2022,3,False,False,27,Maryland,34,13,13,199.0,0.0,9.0,21.0,28.0,12.0,446.0,263.0,23.0,101.0,1837.0,8.0,5220.0,24262.0,15.0,156.0,294.0,924.0,17.0,469.0,23.0,0.0,61.0,3383.0,7.0,83.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,37.0,0.0,690.0,0.0,25.0,362.0,24.0,62.0,63.0,27.0
2022,4,True,False,34,TCU,42,15,13,201.0,2.0,16.0,33.0,27.0,7.0,454.0,315.0,37.0,72.0,2899.0,8.0,6825.0,27379.0,16.0,301.0,292.0,744.0,14.0,566.0,25.0,4.0,282.0,3926.0,8.0,80.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,46.0,0.0,907.0,0.0,25.0,362.0,30.0,71.0,63.0,27.0
2022,6,False,False,19,UCF,41,14,13,209.0,2.0,6.0,22.0,30.0,15.0,451.0,339.0,35.0,68.0,3192.0,9.0,6569.0,25924.0,21.0,240.0,291.0,649.0,19.0,615.0,29.0,0.0,34.0,3377.0,12.0,97.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,33.0,0.0,616.0,0.0,25.0,362.0,21.0,70.0,63.0,27.0
2022,7,True,True,40,Navy,34,12,13,196.0,0.0,8.0,9.0,37.0,12.0,126.0,211.0,22.0,46.0,2894.0,6.0,3924.0,24935.0,15.0,147.0,54.0,376.0,23.0,708.0,16.0,0.0,57.0,1030.0,9.0,74.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,24.0,0.0,471.0,0.0,25.0,362.0,33.0,73.0,63.0,27.0
2022,8,True,False,27,Cincinnati,29,13,13,181.0,0.0,11.0,22.0,20.0,13.0,417.0,241.0,19.0,98.0,1686.0,8.0,4841.0,22030.0,14.0,159.0,249.0,837.0,13.0,426.0,14.0,2.0,104.0,3155.0,6.0,66.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,23.0,1.0,491.0,0.0,25.0,362.0,35.0,87.0,63.0,27.0
2022,9,False,True,45,Tulsa,34,12,13,169.0,0.0,6.0,27.0,17.0,14.0,415.0,257.0,18.0,73.0,1664.0,10.0,4942.0,20790.0,18.0,85.0,241.0,680.0,11.0,429.0,17.0,0.0,28.0,3278.0,8.0,67.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,19.0,0.0,303.0,0.0,25.0,362.0,16.0,62.0,63.0,27.0
2022,10,True,True,77,Houston,63,13,13,176.0,1.0,7.0,40.0,27.0,9.0,501.0,305.0,17.0,102.0,1847.0,10.0,5929.0,23304.0,19.0,180.0,337.0,909.0,18.0,401.0,12.0,1.0,222.0,4082.0,9.0,80.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,42.0,1.0,837.0,0.0,25.0,362.0,28.0,88.0,63.0,27.0
2022,11,False,True,41,South Florida,23,12,13,151.0,0.0,6.0,18.0,31.0,14.0,326.0,232.0,25.0,55.0,2361.0,9.0,4676.0,21226.0,20.0,100.0,188.0,443.0,14.0,442.0,12.0,0.0,49.0,2315.0,11.0,59.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,48.0,1.0,994.0,0.0,25.0,362.0,14.0,62.0,63.0,27.0
2022,12,False,False,24,Tulane,59,14,13,172.0,1.0,12.0,30.0,27.0,13.0,379.0,302.0,34.0,56.0,2868.0,5.0,6181.0,24933.0,16.0,227.0,241.0,480.0,16.0,556.0,23.0,0.0,53.0,3313.0,11.0,66.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,33.0,0.0,723.0,0.0,25.0,362.0,24.0,57.0,63.0,27.0
2022,13,True,True,34,Memphis,31,13,13,194.0,1.0,16.0,23.0,24.0,11.0,455.0,293.0,30.0,53.0,1851.0,8.0,5492.0,24061.0,16.0,255.0,291.0,480.0,13.0,493.0,27.0,3.0,255.0,3641.0,8.0,88.0,542.0,113.0,12.0,15.0,22.0,11.0,21608.0,492.0,9.0,2030.0,26.0,145.0,203.0,20.0,0.0,513.0,4117.0,333.0,10.0,331.0,0.0,97.0,55.0,36.0,37.0,6147.0,29.0,0.0,673.0,0.0,25.0,362.0,21.0,60.0,63.0,27.0
2023,1,True,True,38,Louisiana Tech,14,12,14,155.0,2.0,5.0,16.0,30.0,4.0,422.0,241.0,20.0,81.0,1495.0,11.0,4603.0,21415.0,18.0,268.0,269.0,753.0,15.0,381.0,32.0,1.0,49.0,3131.0,7.0,46.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,30.0,0.0,552.0,0.0,25.0,449.0,16.0,66.0,96.0,45.0
2023,2,False,False,11,Oklahoma,28,13,14,178.0,1.0,20.0,34.0,19.0,6.0,453.0,332.0,32.0,88.0,2368.0,9.0,6591.0,22662.0,20.0,137.0,310.0,756.0,13.0,521.0,23.0,4.0,344.0,4223.0,11.0,87.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,21.0,0.0,442.0,0.0,25.0,449.0,23.0,94.0,96.0,45.0
2023,4,False,False,17,TCU,34,12,14,177.0,1.0,8.0,27.0,32.0,4.0,503.0,300.0,19.0,74.0,1854.0,15.0,5600.0,19699.0,19.0,152.0,319.0,643.0,16.0,406.0,15.0,1.0,129.0,3746.0,4.0,82.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,32.0,0.0,700.0,0.0,25.0,449.0,22.0,60.0,96.0,45.0
2023,5,True,True,34,Charlotte,16,12,14,169.0,1.0,11.0,7.0,35.0,6.0,328.0,202.0,16.0,83.0,1740.0,16.0,3753.0,23255.0,22.0,227.0,186.0,703.0,19.0,464.0,24.0,1.0,107.0,2013.0,6.0,40.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,30.0,0.0,619.0,0.0,25.0,449.0,19.0,60.0,96.0,45.0
2023,7,False,True,31,East Carolina,10,12,14,175.0,0.0,6.0,7.0,26.0,10.0,388.0,181.0,12.0,70.0,1340.0,14.0,3307.0,20874.0,21.0,103.0,208.0,651.0,9.0,386.0,14.0,2.0,73.0,1967.0,7.0,53.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,21.0,0.0,330.0,0.0,25.0,449.0,18.0,83.0,96.0,45.0
2023,8,False,True,55,Temple,0,12,14,173.0,0.0,3.0,23.0,45.0,2.0,508.0,247.0,9.0,54.0,1155.0,16.0,4475.0,20416.0,25.0,76.0,283.0,440.0,23.0,331.0,14.0,0.0,2.0,3320.0,9.0,66.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,39.0,1.0,688.0,0.0,25.0,449.0,22.0,67.0,96.0,45.0
2023,9,True,True,69,Tulsa,10,12,14,195.0,0.0,10.0,20.0,16.0,10.0,334.0,238.0,13.0,61.0,2171.0,19.0,4627.0,21386.0,24.0,67.0,190.0,519.0,7.0,527.0,7.0,0.0,-1.0,2456.0,5.0,87.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,15.0,0.0,320.0,0.0,25.0,449.0,21.0,65.0,96.0,45.0
2023,10,False,True,36,Rice,31,13,14,158.0,1.0,5.0,29.0,24.0,7.0,431.0,247.0,21.0,74.0,1436.0,16.0,4718.0,24201.0,25.0,223.0,268.0,628.0,16.0,387.0,22.0,0.0,98.0,3282.0,9.0,60.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,26.0,0.0,548.0,0.0,25.0,449.0,19.0,59.0,96.0,45.0
2023,11,True,True,45,North Texas,21,12,14,174.0,0.0,10.0,33.0,35.0,4.0,463.0,297.0,19.0,57.0,2294.0,9.0,5951.0,21025.0,19.0,50.0,284.0,559.0,21.0,449.0,11.0,0.0,50.0,3657.0,10.0,73.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,37.0,0.0,720.0,0.0,25.0,449.0,17.0,48.0,96.0,45.0
2023,12,False,True,38,Memphis,34,13,14,172.0,0.0,11.0,33.0,28.0,9.0,481.0,295.0,31.0,53.0,1976.0,10.0,5960.0,24285.0,15.0,118.0,321.0,536.0,18.0,429.0,16.0,3.0,205.0,3984.0,5.0,78.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,27.0,0.0,566.0,0.0,25.0,449.0,23.0,74.0,96.0,45.0
2023,13,True,True,59,Navy,14,12,14,173.0,0.0,10.0,10.0,26.0,14.0,199.0,174.0,16.0,68.0,2335.0,5.0,3603.0,22507.0,12.0,176.0,102.0,552.0,16.0,548.0,20.0,1.0,174.0,1268.0,7.0,50.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,24.0,0.0,477.0,0.0,25.0,449.0,28.0,62.0,96.0,45.0
2023,14,False,True,26,Tulane,14,14,14,186.0,1.0,17.0,25.0,32.0,11.0,368.0,257.0,16.0,67.0,2171.0,7.0,5181.0,26329.0,20.0,126.0,229.0,600.0,19.0,527.0,15.0,0.0,138.0,3010.0,13.0,71.0,563.0,172.0,5.0,27.0,17.0,8.0,25291.0,556.0,6.0,2472.0,29.0,265.0,196.0,14.0,1.0,465.0,3897.0,274.0,12.0,329.0,4.0,84.0,64.0,33.0,29.0,6369.0,28.0,1.0,670.0,0.0,25.0,449.0,35.0,86.0,96.0,45.0
2024,1,False,True,29,Nevada,24,13,14,170.0,0.0,11.0,19.0,29.0,2.0,366.0,253.0,21.0,99.0,2135.0,8.0,4899.0,24208.0,15.0,76.0,247.0,950.0,15.0,460.0,10.0,1.0,91.0,2764.0,7.0,76.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,35.0,0.0,630.0,0.0,20.0,400.0,14.0,54.0,90.0,40.0
2024,2,True,False,15,BYU,18,13,14,139.0,1.0,20.0,20.0,24.0,7.0,355.0,266.0,18.0,57.0,1920.0,11.0,4725.0,22264.0,18.0,130.0,203.0,481.0,18.0,411.0,14.0,1.0,113.0,2805.0,7.0,49.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,20.0,3.0,531.0,0.0,20.0,400.0,16.0,58.0,90.0,40.0
2024,4,True,True,66,TCU,42,13,14,153.0,1.0,8.0,25.0,20.0,6.0,454.0,273.0,26.0,68.0,1383.0,10.0,5194.0,20427.0,21.0,274.0,305.0,646.0,16.0,359.0,24.0,0.0,45.0,3811.0,11.0,67.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,18.0,0.0,315.0,0.0,20.0,400.0,23.0,58.0,90.0,40.0
2024,5,True,True,42,Florida State,16,12,14,160.0,0.0,4.0,11.0,32.0,2.0,355.0,182.0,8.0,67.0,1089.0,13.0,3253.0,19572.0,22.0,33.0,179.0,575.0,20.0,377.0,14.0,0.0,69.0,2164.0,9.0,46.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,25.0,1.0,541.0,0.0,20.0,400.0,24.0,69.0,90.0,40.0
2024,6,False,True,34,Louisville,27,13,14,141.0,0.0,9.0,23.0,20.0,7.0,402.0,261.0,27.0,77.0,2245.0,6.0,5514.0,21567.0,10.0,162.0,255.0,599.0,8.0,389.0,29.0,0.0,62.0,3269.0,4.0,56.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,30.0,1.0,616.0,0.0,20.0,400.0,29.0,76.0,90.0,40.0
2024,8,False,True,40,Stanford,10,12,14,162.0,1.0,9.0,18.0,41.0,7.0,370.0,222.0,11.0,65.0,1606.0,17.0,3901.0,22812.0,22.0,166.0,224.0,588.0,23.0,435.0,15.0,1.0,168.0,2295.0,5.0,56.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,15.0,0.0,245.0,0.0,20.0,400.0,25.0,63.0,90.0,40.0
2024,9,False,True,28,Duke,27,13,14,159.0,0.0,12.0,26.0,13.0,14.0,422.0,212.0,13.0,66.0,1160.0,12.0,4099.0,19566.0,18.0,251.0,255.0,636.0,5.0,357.0,26.0,1.0,152.0,2939.0,6.0,46.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,20.0,0.0,417.0,0.0,20.0,400.0,41.0,110.0,90.0,40.0
2024,10,True,True,48,Pittsburgh,25,13,14,157.0,2.0,12.0,27.0,21.0,4.0,467.0,269.0,14.0,83.0,1542.0,13.0,4872.0,18744.0,17.0,257.0,284.0,757.0,11.0,355.0,26.0,4.0,165.0,3330.0,4.0,59.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,31.0,0.0,628.0,0.0,20.0,400.0,39.0,99.0,90.0,40.0
2024,12,True,True,38,Boston College,28,13,14,167.0,0.0,16.0,24.0,32.0,7.0,289.0,232.0,22.0,54.0,2134.0,7.0,4424.0,22950.0,15.0,136.0,181.0,520.0,16.0,497.0,22.0,3.0,310.0,2290.0,8.0,72.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,16.0,0.0,245.0,0.0,20.0,400.0,26.0,61.0,90.0,40.0
2024,13,False,True,33,Virginia,7,12,14,182.0,0.0,9.0,16.0,29.0,6.0,401.0,232.0,14.0,62.0,1594.0,14.0,4342.0,21526.0,19.0,120.0,246.0,544.0,15.0,431.0,19.0,0.0,80.0,2748.0,5.0,62.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,19.0,0.0,324.0,0.0,20.0,400.0,21.0,57.0,90.0,40.0
2024,14,True,True,38,California,6,13,14,175.0,0.0,17.0,16.0,24.0,5.0,425.0,248.0,16.0,91.0,1407.0,7.0,4603.0,21708.0,10.0,75.0,283.0,731.0,11.0,395.0,17.0,1.0,111.0,3196.0,3.0,66.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,16.0,1.0,330.0,0.0,20.0,400.0,32.0,70.0,90.0,40.0
2024,15,True,False,31,Clemson,34,14,14,186.0,0.0,15.0,34.0,19.0,10.0,486.0,315.0,23.0,64.0,2357.0,6.0,5920.0,23989.0,9.0,161.0,305.0,602.0,12.0,446.0,18.0,2.0,131.0,3563.0,3.0,84.0,1027.0,307.0,6.0,25.0,9.0,9.0,22181.0,500.0,12.0,2307.0,29.0,225.0,169.0,21.0,1.0,400.0,3486.0,259.0,15.0,296.0,2.0,78.0,107.0,27.0,17.0,5793.0,15.0,0.0,287.0,0.0,20.0,400.0,33.0,83.0,90.0,40.0
